number,name,FIPS,Cancer
2756,"utah,grand",49019.0,1.0
2757,"utah,iron",49021.0,1.0
2758,"utah,juab",49023.0,1.0
2759,"utah,kane",49025.0,1.0
2760,"utah,millard",49027.0,1.0
2761,"utah,morgan",49029.0,
2762,"utah,piute",49031.0,
2763,"utah,rich",49033.0,
2764,"utah,salt lake",49035.0,1.0
2765,"utah,san juan",49037.0,1.0
2766,"utah,sanpete",49039.0,1.0
2767,"utah,sevier",49041.0,1.0
2768,"utah,summit",49043.0,1.0
2769,"utah,tooele",49045.0,1.0
2770,"utah,uintah",49047.0,1.0
2771,"utah,utah",49049.0,1.0
2772,"utah,wasatch",49051.0,1.0
2773,"utah,washington",49053.0,1.0
2774,"utah,wayne",49055.0,
2775,"utah,weber",49057.0,1.0
2776,"vermont,addison",50001.0,1.0
2777,"vermont,bennington",50003.0,3.0
2778,"vermont,caledonia",50005.0,3.0
2779,"vermont,chittenden",50007.0,2.0
2780,"vermont,essex",50009.0,3.0
2781,"vermont,franklin",50011.0,2.0
2782,"vermont,grand isle",50013.0,1.0
2783,"vermont,lamoille",50015.0,1.0
2784,"vermont,orange",50017.0,3.0
2785,"vermont,orleans",50019.0,2.0
2786,"vermont,rutland",50021.0,3.0
2787,"vermont,washington",50023.0,2.0
2788,"vermont,windham",50025.0,1.0
2789,"vermont,windsor",50027.0,3.0
2790,"virginia,accomack:main",51001.0,4.0
2791,"virginia,accomack:chincoteague",51001.0,4.0
2792,"virginia,albemarle",51003.0,1.0
2793,"virginia,alleghany",51005.0,3.0
2794,"virginia,amelia",51007.0,3.0
2795,"virginia,amherst",51009.0,
2796,"virginia,appomattox",51011.0,2.0
2797,"virginia,arlington",51013.0,1.0
2798,"virginia,augusta",51015.0,2.0
2799,"virginia,bath",51017.0,
2800,"virginia,bedford",51917.0,
2801,"virginia,bland",51021.0,
2802,"virginia,botetourt",51023.0,3.0
2803,"virginia,brunswick",51025.0,3.0
2804,"virginia,buchanan",51027.0,5.0
2805,"virginia,buckingham",51029.0,4.0
2806,"virginia,campbell",51031.0,3.0
2807,"virginia,caroline",51033.0,
2808,"virginia,carroll",51035.0,2.0
2809,"virginia,charles city",51036.0,
2810,"virginia,charlotte",51037.0,
2811,"virginia,chesterfield",51041.0,2.0
2812,"virginia,clarke",51043.0,
2813,"virginia,craig",51045.0,
2814,"virginia,culpeper",51047.0,3.0
2815,"virginia,cumberland",51049.0,3.0
2816,"virginia,dickenson",51051.0,5.0
2817,"virginia,dinwiddie",51053.0,4.0
2818,"virginia,essex",51057.0,
2819,"virginia,fairfax",51059.0,1.0
2820,"virginia,fauquier",51061.0,3.0
2821,"virginia,floyd",51063.0,3.0
2822,"virginia,fluvanna",51065.0,
2823,"virginia,franklin",51067.0,3.0
2824,"virginia,frederick",51069.0,3.0
2825,"virginia,giles",51071.0,5.0
2826,"virginia,gloucester",51073.0,3.0
2827,"virginia,goochland",51075.0,
2828,"virginia,grayson",51077.0,3.0
2829,"virginia,greene",51079.0,
2830,"virginia,greensville",51081.0,4.0
2831,"virginia,halifax",51083.0,3.0
2832,"virginia,hanover",51085.0,3.0
2833,"virginia,henrico",51087.0,2.0
2834,"virginia,henry",51089.0,4.0
2835,"virginia,highland",51091.0,
2836,"virginia,isle of wight",51093.0,2.0
2837,"virginia,james city",51095.0,1.0
2838,"virginia,king and queen",51097.0,
2839,"virginia,king george",51099.0,
2840,"virginia,king william",51101.0,3.0
2841,"virginia,lancaster",51103.0,
2842,"virginia,lee",51105.0,5.0
2843,"virginia,loudoun",51107.0,1.0
2844,"virginia,louisa",51109.0,5.0
2845,"virginia,lunenburg",51111.0,3.0
2846,"virginia,madison",51113.0,
2847,"virginia,mathews",51115.0,
2848,"virginia,mecklenburg",51117.0,4.0
2849,"virginia,middlesex",51119.0,
2850,"virginia,montgomery",51121.0,1.0
2851,"virginia,suffolk",51800.0,2.0
2852,"virginia,nelson",51125.0,
2853,"virginia,new kent",51127.0,5.0
2854,"virginia,northampton",51131.0,4.0
2855,"virginia,northumberland",51133.0,
2856,"virginia,nottoway",51135.0,3.0
2857,"virginia,orange",51137.0,3.0
2858,"virginia,page",51139.0,3.0
2859,"virginia,patrick",51141.0,1.0
2860,"virginia,pittsylvania",51143.0,4.0
2861,"virginia,powhatan",51145.0,
2862,"virginia,prince edward",51147.0,2.0
2863,"virginia,prince george",51149.0,3.0
2864,"virginia,prince william",51153.0,1.0
2865,"virginia,pulaski",51155.0,5.0
2866,"virginia,rappahannock",51157.0,
2867,"virginia,richmond",51159.0,3.0
2868,"virginia,roanoke",51161.0,3.0
2869,"virginia,rockbridge",51163.0,2.0
2870,"virginia,rockingham",51165.0,1.0
2871,"virginia,russell",51167.0,5.0
2872,"virginia,scott",51169.0,5.0
2873,"virginia,shenandoah",51171.0,3.0
2874,"virginia,smyth",51173.0,5.0
2875,"virginia,southampton",51175.0,
2876,"virginia,spotsylvania",51177.0,3.0
2877,"virginia,stafford",51179.0,3.0
2878,"virginia,surry",51181.0,
2879,"virginia,sussex",51183.0,
2880,"virginia,tazewell",51185.0,3.0
2881,"virginia,warren",51187.0,3.0
2882,"virginia,washington",51191.0,5.0
2883,"virginia,westmoreland",51193.0,
2884,"virginia,wise",51195.0,5.0
2885,"virginia,wythe",51197.0,5.0
2886,"virginia,york",51199.0,1.0
2887,"virginia,hampton",51650.0,4.0
2888,"virginia,newport news",51700.0,4.0
2889,"virginia,norfolk",51710.0,4.0
2890,"virginia,virginia beach",51810.0,3.0
2891,"washington,adams",53001.0,1.0
2892,"washington,asotin",53003.0,2.0
2893,"washington,benton",53005.0,2.0
2894,"washington,chelan",53007.0,1.0
2895,"washington,clallam",53009.0,3.0
2896,"washington,clark",53011.0,2.0
2897,"washington,columbia",53013.0,1.0
2898,"washington,cowlitz",53015.0,4.0
2899,"washington,douglas",53017.0,1.0
2900,"washington,ferry",53019.0,1.0
2901,"washington,franklin",53021.0,1.0
2902,"washington,garfield",53023.0,
2903,"washington,grant",53025.0,1.0
2904,"washington,grays harbor",53027.0,4.0
2905,"washington,island",53029.0,1.0
2906,"washington,jefferson",53031.0,1.0
2907,"washington,king",53033.0,1.0
2908,"washington,kitsap",53035.0,2.0
2909,"washington,kittitas",53037.0,1.0
2910,"washington,klickitat",53039.0,1.0
2911,"washington,lewis",53041.0,2.0
2912,"washington,lincoln",53043.0,1.0
2913,"washington,mason",53045.0,4.0
2914,"washington,okanogan",53047.0,3.0
2915,"washington,pacific",53049.0,1.0
2916,"washington,pend oreille",53051.0,1.0
2917,"washington,pierce:main",53053.0,4.0
2918,"washington,pierce:penrose",53054.0,
2919,"washington,san juan:lopez island",53055.0,1.0
2920,"washington,san juan:orcas island",53056.0,
2921,"washington,san juan:san juan island",53056.5,
2922,"washington,skagit",53057.0,2.0
2923,"washington,skamania",53059.0,1.0
2924,"washington,snohomish",53061.0,2.0
2925,"washington,spokane",53063.0,2.0
2926,"washington,stevens",53065.0,1.0
2927,"washington,thurston",53067.0,2.0
2928,"washington,wahkiakum",53069.0,1.0
2929,"washington,walla walla",53071.0,1.0
2930,"washington,whatcom",53073.0,2.0
2931,"washington,whitman",53075.0,1.0
2932,"washington,yakima",53077.0,2.0
2933,"west virginia,barbour",54001.0,2.0
2934,"west virginia,berkeley",54003.0,5.0
2935,"west virginia,boone",54005.0,5.0
2936,"west virginia,braxton",54007.0,3.0
2937,"west virginia,brooke",54009.0,5.0
2938,"west virginia,cabell",54011.0,5.0
2939,"west virginia,calhoun",54013.0,5.0
2940,"west virginia,clay",54015.0,5.0
2941,"west virginia,doddridge",54017.0,5.0
2942,"west virginia,fayette",54019.0,5.0
2943,"west virginia,gilmer",54021.0,5.0
2944,"west virginia,grant",54023.0,3.0
2945,"west virginia,greenbrier",54025.0,5.0
2946,"west virginia,hampshire",54027.0,4.0
2947,"west virginia,hancock",54029.0,4.0
2948,"west virginia,hardy",54031.0,3.0
2949,"west virginia,harrison",54033.0,5.0
2950,"west virginia,jackson",54035.0,5.0
2951,"west virginia,jefferson",54037.0,3.0
2952,"west virginia,kanawha",54039.0,5.0
2953,"west virginia,lewis",54041.0,5.0
2954,"west virginia,lincoln",54043.0,5.0
2955,"west virginia,logan",54045.0,5.0
2956,"west virginia,mcdowell",54047.0,5.0
2957,"west virginia,marion",54049.0,3.0
2958,"west virginia,marshall",54051.0,4.0
2959,"west virginia,mason",54053.0,5.0
2960,"west virginia,mercer",54055.0,5.0
2961,"west virginia,mineral",54057.0,3.0
2962,"west virginia,mingo",54059.0,5.0
2963,"west virginia,monongalia",54061.0,2.0
2964,"west virginia,monroe",54063.0,3.0
2965,"west virginia,morgan",54065.0,3.0
2966,"west virginia,nicholas",54067.0,5.0
2967,"west virginia,ohio",54069.0,3.0
2968,"west virginia,pendleton",54071.0,1.0
2969,"west virginia,pleasants",54073.0,5.0
2970,"west virginia,pocahontas",54075.0,4.0
2971,"west virginia,preston",54077.0,3.0
2972,"west virginia,putnam",54079.0,4.0
2973,"west virginia,raleigh",54081.0,4.0
2974,"west virginia,randolph",54083.0,5.0
2975,"west virginia,ritchie",54085.0,5.0
2976,"west virginia,roane",54087.0,4.0
2977,"west virginia,summers",54089.0,5.0
2978,"west virginia,taylor",54091.0,5.0
2979,"west virginia,tucker",54093.0,3.0
2980,"west virginia,tyler",54095.0,
2981,"west virginia,upshur",54097.0,3.0
2982,"west virginia,wayne",54099.0,5.0
2983,"west virginia,webster",54101.0,5.0
2984,"west virginia,wetzel",54103.0,5.0
2985,"west virginia,wirt",54105.0,5.0
2986,"west virginia,wood",54107.0,5.0
2987,"west virginia,wyoming",54109.0,5.0
2988,"wisconsin,adams",55001.0,5.0
2989,"wisconsin,ashland",55003.0,1.0
2990,"wisconsin,barron",55005.0,2.0
2991,"wisconsin,bayfield",55007.0,2.0
2992,"wisconsin,brown",55009.0,2.0
2993,"wisconsin,buffalo",55011.0,1.0
2994,"wisconsin,burnett",55013.0,3.0
2995,"wisconsin,calumet",55015.0,1.0
2996,"wisconsin,chippewa",55017.0,3.0
2997,"wisconsin,clark",55019.0,1.0
2998,"wisconsin,columbia",55021.0,3.0
2999,"wisconsin,crawford",55023.0,3.0
3000,"wisconsin,dane",55025.0,1.0
3001,"wisconsin,dodge",55027.0,3.0
3002,"wisconsin,door",55029.0,1.0
3003,"wisconsin,douglas",55031.0,2.0
3004,"wisconsin,dunn",55033.0,1.0
3005,"wisconsin,eau claire",55035.0,1.0
3006,"wisconsin,florence",55037.0,3.0
3007,"wisconsin,fond du lac",55039.0,2.0
3008,"wisconsin,forest",55041.0,1.0
3009,"wisconsin,grant",55043.0,1.0
3010,"wisconsin,green",55045.0,1.0
3011,"wisconsin,green lake",55047.0,3.0
3012,"wisconsin,iowa",55049.0,2.0
3013,"wisconsin,iron",55051.0,2.0
3014,"wisconsin,jackson",55053.0,3.0
3015,"wisconsin,jefferson",55055.0,2.0
3016,"wisconsin,juneau",55057.0,
3017,"wisconsin,kenosha",55059.0,3.0
3018,"wisconsin,kewaunee",55061.0,3.0
3019,"wisconsin,la crosse",55063.0,2.0
3020,"wisconsin,lafayette",55065.0,1.0
3021,"wisconsin,langlade",55067.0,2.0
3022,"wisconsin,lincoln",55069.0,3.0
3023,"wisconsin,manitowoc",55071.0,1.0
3024,"wisconsin,marathon",55073.0,1.0
3025,"wisconsin,marinette",55075.0,3.0
3026,"wisconsin,marquette",55077.0,3.0
3027,"wisconsin,milwaukee",55079.0,3.0
3028,"wisconsin,monroe",55081.0,4.0
3029,"wisconsin,oconto",55083.0,3.0
3030,"wisconsin,oneida",55085.0,3.0
3031,"wisconsin,outagamie",55087.0,2.0
3032,"wisconsin,ozaukee",55089.0,1.0
3033,"wisconsin,pepin",55091.0,
3034,"wisconsin,pierce",55093.0,1.0
3035,"wisconsin,polk",55095.0,2.0
3036,"wisconsin,portage",55097.0,1.0
3037,"wisconsin,price",55099.0,3.0
3038,"wisconsin,racine",55101.0,3.0
3039,"wisconsin,richland",55103.0,
3040,"wisconsin,rock",55105.0,4.0
3041,"wisconsin,rusk",55107.0,1.0
3042,"wisconsin,st croix",55109.0,1.0
3043,"wisconsin,sauk",55111.0,2.0
3044,"wisconsin,sawyer",55113.0,3.0
3045,"wisconsin,shawano",55115.0,2.0
3046,"wisconsin,sheboygan",55117.0,2.0
3047,"wisconsin,taylor",55119.0,1.0
3048,"wisconsin,trempealeau",55121.0,2.0
3049,"wisconsin,vernon",55123.0,3.0
3050,"wisconsin,vilas",55125.0,1.0
3051,"wisconsin,walworth",55127.0,2.0
3052,"wisconsin,washburn",55129.0,3.0
3053,"wisconsin,washington",55131.0,2.0
3054,"wisconsin,waukesha",55133.0,1.0
3055,"wisconsin,waupaca",55135.0,2.0
3056,"wisconsin,waushara",55137.0,3.0
3057,"wisconsin,winnebago",55139.0,2.0
3058,"wisconsin,wood",55141.0,3.0
3059,"wyoming,albany",56001.0,1.0
3060,"wyoming,big horn",56003.0,1.0
3061,"wyoming,campbell",56005.0,2.0
3062,"wyoming,carbon",56007.0,1.0
3063,"wyoming,converse",56009.0,1.0
3064,"wyoming,crook",56011.0,1.0
3065,"wyoming,fremont",56013.0,1.0
3066,"wyoming,goshen",56015.0,1.0
3067,"wyoming,hot springs",56017.0,1.0
3068,"wyoming,johnson",56019.0,1.0
3069,"wyoming,laramie",56021.0,1.0
3070,"wyoming,lincoln",56023.0,1.0
3071,"wyoming,natrona",56025.0,2.0
3072,"wyoming,niobrara",56027.0,1.0
3073,"wyoming,park",56029.0,1.0
3074,"wyoming,platte",56031.0,1.0
3075,"wyoming,sheridan",56033.0,1.0
3076,"wyoming,sublette",56035.0,1.0
3077,"wyoming,sweetwater",56037.0,1.0
3078,"wyoming,teton",56039.0,1.0
3079,"wyoming,uinta",56041.0,1.0
3080,"wyoming,washakie",56043.0,1.0
3081,"wyoming,weston",56045.0,1.0
